DATE,YEAR,MOIS,SAISON,T2M,PRECTOTCORR
2024-04-06,2024,4,Printemps,17.82,0.0
2024-04-07,2024,4,Printemps,18.96,0.0
2024-04-08,2024,4,Printemps,18.41,0.0
2024-04-09,2024,4,Printemps,17.89,0.0
2024-04-10,2024,4,Printemps,18.71,0.0
2024-04-11,2024,4,Printemps,20.88,0.0
2024-04-12,2024,4,Printemps,16.86,0.0
2024-04-13,2024,4,Printemps,17.68,0.0
2024-04-14,2024,4,Printemps,18.03,0.0
2024-04-15,2024,4,Printemps,18.85,0.0
2024-04-16,2024,4,Printemps,18.67,0.0
2024-04-17,2024,4,Printemps,20.67,0.0
2024-04-18,2024,4,Printemps,19.36,0.0
2024-04-19,2024,4,Printemps,19.22,0.0
2024-04-20,2024,4,Printemps,15.04,0.81
2024-04-21,2024,4,Printemps,14.43,0.24
2024-04-22,2024,4,Printemps,17.07,0.0
2024-04-23,2024,4,Printemps,18.07,0.01
2024-04-24,2024,4,Printemps,18.85,0.0
2024-04-25,2024,4,Printemps,17.16,0.0
2024-04-26,2024,4,Printemps,15.13,0.01
2024-04-27,2024,4,Printemps,12.95,0.58
2024-04-28,2024,4,Printemps,10.93,0.87
2024-04-29,2024,4,Printemps,9.11,0.6
2024-04-30,2024,4,Printemps,11.63,0.01
2024-05-01,2024,5,Printemps,15.1,0.0
2024-05-02,2024,5,Printemps,16.42,0.0
2024-05-03,2024,5,Printemps,19.02,0.0
2024-05-04,2024,5,Printemps,20.79,0.0
2024-05-05,2024,5,Printemps,21.24,0.0
2024-05-06,2024,5,Printemps,21.05,0.0
2024-05-07,2024,5,Printemps,21.95,0.0
2024-05-08,2024,5,Printemps,24.69,0.0
2024-05-09,2024,5,Printemps,23.02,0.0
2024-05-10,2024,5,Printemps,22.75,0.01
2024-05-11,2024,5,Printemps,23.02,0.0
2024-05-12,2024,5,Printemps,21.8,0.0
2024-05-13,2024,5,Printemps,23.53,0.0
2024-05-14,2024,5,Printemps,22.72,0.0
2024-05-15,2024,5,Printemps,21.55,0.0
2024-05-16,2024,5,Printemps,21.09,0.0
2024-05-17,2024,5,Printemps,20.93,0.0
2024-05-18,2024,5,Printemps,19.24,0.02
2024-05-19,2024,5,Printemps,16.25,0.06
2024-05-20,2024,5,Printemps,16.56,0.02
2024-05-21,2024,5,Printemps,19.19,0.03
2024-05-22,2024,5,Printemps,20.3,0.0
2024-05-23,2024,5,Printemps,21.67,0.01
2024-05-24,2024,5,Printemps,20.74,0.18
2024-05-25,2024,5,Printemps,22.17,0.04
2024-05-26,2024,5,Printemps,23.76,0.0
2024-05-27,2024,5,Printemps,24.84,0.0
2024-05-28,2024,5,Printemps,24.89,0.0
2024-05-29,2024,5,Printemps,25.73,0.0
2024-05-30,2024,5,Printemps,25.81,0.0
2024-05-31,2024,5,Printemps,25.83,0.0
2024-06-01,2024,6,Été,26.19,0.0
2024-06-02,2024,6,Été,26.05,0.02
2024-06-03,2024,6,Été,24.4,0.53
2024-06-04,2024,6,Été,24.68,0.01
2024-06-05,2024,6,Été,25.19,0.0
2024-06-06,2024,6,Été,23.6,0.0
2024-06-07,2024,6,Été,22.74,0.0
2024-06-08,2024,6,Été,22.26,0.0
2024-06-09,2024,6,Été,22.4,0.0
2024-06-10,2024,6,Été,20.0,0.03
2024-06-11,2024,6,Été,19.94,0.03
2024-06-12,2024,6,Été,21.79,0.02
2024-06-13,2024,6,Été,23.72,0.0
2024-06-14,2024,6,Été,26.16,0.29
2024-06-15,2024,6,Été,25.41,0.05
2024-06-16,2024,6,Été,25.67,0.0
2024-06-17,2024,6,Été,27.38,0.0
2024-06-18,2024,6,Été,26.96,0.0
2024-06-19,2024,6,Été,22.42,0.01
2024-06-20,2024,6,Été,21.87,0.03
2024-06-21,2024,6,Été,25.62,0.0
2024-06-22,2024,6,Été,27.71,0.0
2024-06-23,2024,6,Été,29.19,0.0
2024-06-24,2024,6,Été,29.15,0.0
2024-06-25,2024,6,Été,28.63,0.0
2024-06-26,2024,6,Été,25.36,0.0
2024-06-27,2024,6,Été,22.52,0.0
2024-06-28,2024,6,Été,23.18,0.0
2024-06-29,2024,6,Été,26.22,0.0
2024-06-30,2024,6,Été,26.79,0.0
2024-07-01,2024,7,Été,27.82,0.0
2024-07-02,2024,7,Été,28.25,0.0
2024-07-03,2024,7,Été,27.7,0.0
2024-07-04,2024,7,Été,28.54,0.0
2024-07-05,2024,7,Été,28.51,0.0
2024-07-06,2024,7,Été,25.62,0.0
2024-07-07,2024,7,Été,24.25,0.0
2024-07-08,2024,7,Été,26.6,0.0
2024-07-09,2024,7,Été,28.97,0.0
2024-07-10,2024,7,Été,30.81,0.0
2024-07-11,2024,7,Été,31.17,0.0
2024-07-12,2024,7,Été,31.93,0.0
2024-07-13,2024,7,Été,31.3,0.0
2024-07-14,2024,7,Été,30.68,0.0
2024-07-15,2024,7,Été,30.2,0.0
2024-07-16,2024,7,Été,30.64,0.0
2024-07-17,2024,7,Été,29.71,0.0
2024-07-18,2024,7,Été,30.5,0.0
2024-07-19,2024,7,Été,30.27,0.75
2024-07-20,2024,7,Été,30.76,0.23
2024-07-21,2024,7,Été,31.42,0.01
2024-07-22,2024,7,Été,32.05,0.01
2024-07-23,2024,7,Été,31.58,0.37
2024-07-24,2024,7,Été,32.02,0.02
2024-07-25,2024,7,Été,31.04,0.04
2024-07-26,2024,7,Été,30.13,0.02
2024-07-27,2024,7,Été,29.02,0.0
2024-07-28,2024,7,Été,27.27,0.0
2024-07-29,2024,7,Été,28.96,0.0
2024-07-30,2024,7,Été,29.81,0.0
2024-07-31,2024,7,Été,31.47,0.0
2024-08-01,2024,8,Été,31.41,0.0
2024-08-02,2024,8,Été,30.87,0.0
2024-08-03,2024,8,Été,30.42,0.0
2024-08-04,2024,8,Été,31.35,0.0
2024-08-05,2024,8,Été,30.36,0.0
2024-08-06,2024,8,Été,30.02,0.0
2024-08-07,2024,8,Été,30.0,0.0
2024-08-08,2024,8,Été,31.08,0.0
2024-08-09,2024,8,Été,31.45,0.0
2024-08-10,2024,8,Été,31.79,0.0
2024-08-11,2024,8,Été,29.59,0.01
2024-08-12,2024,8,Été,27.1,0.4
2024-08-13,2024,8,Été,28.97,0.0
2024-08-14,2024,8,Été,27.41,0.0
2024-08-15,2024,8,Été,28.67,0.0
2024-08-16,2024,8,Été,29.69,0.0
2024-08-17,2024,8,Été,30.64,0.0
2024-08-18,2024,8,Été,31.76,0.0
2024-08-19,2024,8,Été,30.68,0.0
2024-08-20,2024,8,Été,29.82,2.32
2024-08-21,2024,8,Été,29.18,0.01
2024-08-22,2024,8,Été,28.51,0.0
2024-08-23,2024,8,Été,28.2,0.02
2024-08-24,2024,8,Été,27.34,0.0
2024-08-25,2024,8,Été,28.98,0.01
2024-08-26,2024,8,Été,28.73,0.0
2024-08-27,2024,8,Été,26.86,0.0
2024-08-28,2024,8,Été,27.88,0.0
2024-08-29,2024,8,Été,27.81,0.0
2024-08-30,2024,8,Été,26.68,0.0
2024-08-31,2024,8,Été,26.39,0.0
2024-09-01,2024,9,Automne,26.77,0.04
2024-09-02,2024,9,Automne,27.74,0.18
2024-09-03,2024,9,Automne,26.88,1.17
2024-09-04,2024,9,Automne,26.67,0.13
2024-09-05,2024,9,Automne,26.58,1.04
2024-09-06,2024,9,Automne,25.68,0.54
2024-09-07,2024,9,Automne,23.6,27.15
2024-09-08,2024,9,Automne,23.75,3.06
2024-09-09,2024,9,Automne,22.7,0.01
2024-09-10,2024,9,Automne,21.78,0.0
2024-09-11,2024,9,Automne,19.92,0.03
2024-09-12,2024,9,Automne,19.51,0.0
2024-09-13,2024,9,Automne,22.12,0.0
2024-09-14,2024,9,Automne,24.47,0.03
2024-09-15,2024,9,Automne,23.95,0.16
2024-09-16,2024,9,Automne,22.75,0.01
2024-09-17,2024,9,Automne,21.35,0.03
2024-09-18,2024,9,Automne,20.63,0.13
2024-09-19,2024,9,Automne,19.33,0.27
2024-09-20,2024,9,Automne,18.34,5.62
2024-09-21,2024,9,Automne,19.3,1.33
2024-09-22,2024,9,Automne,18.52,1.43
2024-09-23,2024,9,Automne,19.68,0.51
2024-09-24,2024,9,Automne,19.6,0.37
2024-09-25,2024,9,Automne,20.83,0.0
2024-09-26,2024,9,Automne,22.52,0.0
2024-09-27,2024,9,Automne,21.26,0.06
2024-09-28,2024,9,Automne,21.81,0.01
2024-09-29,2024,9,Automne,22.81,0.0
2024-09-30,2024,9,Automne,23.09,0.16
2024-10-01,2024,10,Automne,23.35,0.48
2024-10-02,2024,10,Automne,23.77,0.02
2024-10-03,2024,10,Automne,22.54,0.0
2024-10-04,2024,10,Automne,22.16,0.0
2024-10-05,2024,10,Automne,23.13,0.01
2024-10-06,2024,10,Automne,22.33,0.51
2024-10-07,2024,10,Automne,21.58,0.56
2024-10-08,2024,10,Automne,20.01,0.71
2024-10-09,2024,10,Automne,21.26,0.0
2024-10-10,2024,10,Automne,19.8,0.0
2024-10-11,2024,10,Automne,21.76,0.0
2024-10-12,2024,10,Automne,21.04,1.67
2024-10-13,2024,10,Automne,16.49,2.77
2024-10-14,2024,10,Automne,14.97,3.71
2024-10-15,2024,10,Automne,15.69,3.41
2024-10-16,2024,10,Automne,16.84,9.52
2024-10-17,2024,10,Automne,16.73,0.53
2024-10-18,2024,10,Automne,17.8,0.0
2024-10-19,2024,10,Automne,18.72,0.0
2024-10-20,2024,10,Automne,18.56,0.0
2024-10-21,2024,10,Automne,18.36,0.0
2024-10-22,2024,10,Automne,16.93,0.0
2024-10-23,2024,10,Automne,14.89,2.15
2024-10-24,2024,10,Automne,15.22,3.14
2024-10-25,2024,10,Automne,15.46,0.04
2024-10-26,2024,10,Automne,13.79,0.27
2024-10-27,2024,10,Automne,11.87,0.03
2024-10-28,2024,10,Automne,9.87,2.07
2024-10-29,2024,10,Automne,9.84,0.9
2024-10-30,2024,10,Automne,11.81,0.03
2024-10-31,2024,10,Automne,12.46,0.0
2024-11-01,2024,11,Automne,13.16,0.0
2024-11-02,2024,11,Automne,13.33,0.0
2024-11-03,2024,11,Automne,13.43,0.0
2024-11-04,2024,11,Automne,13.39,0.0
2024-11-05,2024,11,Automne,16.51,0.0
2024-11-06,2024,11,Automne,17.57,0.0
2024-11-07,2024,11,Automne,17.84,0.0
2024-11-08,2024,11,Automne,17.81,0.0
2024-11-09,2024,11,Automne,16.43,0.0
2024-11-10,2024,11,Automne,15.78,0.0
2024-11-11,2024,11,Automne,14.31,0.0
2024-11-12,2024,11,Automne,13.78,0.02
2024-11-13,2024,11,Automne,12.19,0.2
2024-11-14,2024,11,Automne,9.98,0.08
2024-11-15,2024,11,Automne,11.03,0.11
2024-11-16,2024,11,Automne,10.84,0.1
2024-11-17,2024,11,Automne,10.02,0.7
2024-11-18,2024,11,Automne,12.48,2.65
2024-11-19,2024,11,Automne,11.7,2.94
2024-11-20,2024,11,Automne,12.77,0.35
2024-11-21,2024,11,Automne,12.15,0.0
2024-11-22,2024,11,Automne,12.82,0.0
2024-11-23,2024,11,Automne,13.63,0.0
2024-11-24,2024,11,Automne,12.09,0.0
2024-11-25,2024,11,Automne,12.23,0.0
2024-11-26,2024,11,Automne,13.24,0.0
2024-11-27,2024,11,Automne,13.26,0.0
2024-11-28,2024,11,Automne,13.23,0.0
2024-11-29,2024,11,Automne,13.7,0.0
2024-11-30,2024,11,Automne,12.81,0.0
2024-12-01,2024,12,Hiver,11.68,0.0
2024-12-02,2024,12,Hiver,11.32,0.0
2024-12-03,2024,12,Hiver,10.55,0.0
2024-12-04,2024,12,Hiver,10.45,0.0
2024-12-05,2024,12,Hiver,11.63,0.0
2024-12-06,2024,12,Hiver,12.86,0.0
2024-12-07,2024,12,Hiver,13.36,0.0
2024-12-08,2024,12,Hiver,13.38,0.0
2024-12-09,2024,12,Hiver,10.74,0.0
2024-12-10,2024,12,Hiver,8.25,0.0
2024-12-11,2024,12,Hiver,6.4,0.0
2024-12-12,2024,12,Hiver,6.82,0.01
2024-12-13,2024,12,Hiver,7.51,0.0
2024-12-14,2024,12,Hiver,8.23,0.0
2024-12-15,2024,12,Hiver,9.87,0.0
2024-12-16,2024,12,Hiver,7.79,0.0
2024-12-17,2024,12,Hiver,9.27,0.0
2024-12-18,2024,12,Hiver,11.89,0.0
2024-12-19,2024,12,Hiver,12.97,0.0
2024-12-20,2024,12,Hiver,12.53,0.23
2024-12-21,2024,12,Hiver,7.8,4.65
2024-12-22,2024,12,Hiver,5.41,0.76
2024-12-23,2024,12,Hiver,6.94,0.06
2024-12-24,2024,12,Hiver,7.57,0.0
2024-12-25,2024,12,Hiver,7.85,0.0
2024-12-26,2024,12,Hiver,7.25,0.4
2024-12-27,2024,12,Hiver,7.86,0.11
2024-12-28,2024,12,Hiver,5.5,3.53
2024-12-29,2024,12,Hiver,3.01,1.34
2024-12-30,2024,12,Hiver,4.15,0.26
2024-12-31,2024,12,Hiver,4.89,0.06
2025-01-01,2025,1,Hiver,3.76,0.44
2025-01-02,2025,1,Hiver,4.64,0.0
2025-01-03,2025,1,Hiver,5.94,0.0
2025-01-04,2025,1,Hiver,6.2,0.0
2025-01-05,2025,1,Hiver,6.78,0.0
2025-01-06,2025,1,Hiver,6.29,1.61
2025-01-07,2025,1,Hiver,6.58,0.01
2025-01-08,2025,1,Hiver,8.61,0.0
2025-01-09,2025,1,Hiver,10.23,0.0
2025-01-10,2025,1,Hiver,10.83,0.0
2025-01-11,2025,1,Hiver,11.19,0.0
2025-01-12,2025,1,Hiver,11.34,0.0
2025-01-13,2025,1,Hiver,8.84,0.0
2025-01-14,2025,1,Hiver,4.89,0.0
2025-01-15,2025,1,Hiver,2.97,0.0
2025-01-16,2025,1,Hiver,4.31,0.0
2025-01-17,2025,1,Hiver,5.59,0.03
2025-01-18,2025,1,Hiver,5.05,0.03
2025-01-19,2025,1,Hiver,6.63,0.0
2025-01-20,2025,1,Hiver,7.94,0.0
2025-01-21,2025,1,Hiver,7.37,0.0
2025-01-22,2025,1,Hiver,7.67,0.0
2025-01-23,2025,1,Hiver,7.68,0.0
2025-01-24,2025,1,Hiver,7.9,0.0
2025-01-25,2025,1,Hiver,9.84,0.0
2025-01-26,2025,1,Hiver,11.17,0.0
2025-01-27,2025,1,Hiver,11.47,0.0
2025-01-28,2025,1,Hiver,9.13,0.14
2025-01-29,2025,1,Hiver,10.57,0.01
2025-01-30,2025,1,Hiver,4.21,6.01
2025-01-31,2025,1,Hiver,2.78,0.01
2025-02-01,2025,2,Hiver,5.09,0.0
2025-02-02,2025,2,Hiver,6.66,0.05
2025-02-03,2025,2,Hiver,7.05,0.05
2025-02-04,2025,2,Hiver,6.24,0.01
2025-02-05,2025,2,Hiver,6.14,0.0
2025-02-06,2025,2,Hiver,6.68,0.0
2025-02-07,2025,2,Hiver,7.83,0.0
2025-02-08,2025,2,Hiver,8.27,0.0
2025-02-09,2025,2,Hiver,9.12,0.0
2025-02-10,2025,2,Hiver,8.29,0.0
2025-02-11,2025,2,Hiver,8.06,0.0
2025-02-12,2025,2,Hiver,9.48,0.0
2025-02-13,2025,2,Hiver,10.2,0.0
2025-02-14,2025,2,Hiver,9.85,0.0
2025-02-15,2025,2,Hiver,9.13,0.57
2025-02-16,2025,2,Hiver,6.5,1.53
2025-02-17,2025,2,Hiver,8.53,0.0
2025-02-18,2025,2,Hiver,8.31,3.84
2025-02-19,2025,2,Hiver,7.54,2.01
2025-02-20,2025,2,Hiver,9.02,0.0
2025-02-21,2025,2,Hiver,11.09,0.0
2025-02-22,2025,2,Hiver,11.24,0.1
2025-02-23,2025,2,Hiver,10.11,0.01
2025-02-24,2025,2,Hiver,8.85,0.0
2025-02-25,2025,2,Hiver,11.0,0.0
2025-02-26,2025,2,Hiver,10.46,0.0
2025-02-27,2025,2,Hiver,9.97,0.0
2025-02-28,2025,2,Hiver,7.75,2.78
2025-03-01,2025,3,Printemps,6.73,1.23
2025-03-02,2025,3,Printemps,7.87,0.0
2025-03-03,2025,3,Printemps,9.78,4.54
2025-03-04,2025,3,Printemps,10.38,2.46
2025-03-05,2025,3,Printemps,9.9,1.68
2025-03-06,2025,3,Printemps,7.51,2.78
2025-03-07,2025,3,Printemps,8.98,0.0
2025-03-08,2025,3,Printemps,9.18,3.23
2025-03-09,2025,3,Printemps,7.77,1.74
2025-03-10,2025,3,Printemps,9.49,1.11
2025-03-11,2025,3,Printemps,9.96,2.08
2025-03-12,2025,3,Printemps,11.65,1.16
2025-03-13,2025,3,Printemps,10.04,0.68
2025-03-14,2025,3,Printemps,6.38,8.21
2025-03-15,2025,3,Printemps,7.53,1.92
2025-03-16,2025,3,Printemps,10.29,0.0
2025-03-17,2025,3,Printemps,10.57,0.12
2025-03-18,2025,3,Printemps,10.81,0.78
2025-03-19,2025,3,Printemps,11.61,0.0
2025-03-20,2025,3,Printemps,12.78,0.03
2025-03-21,2025,3,Printemps,12.24,0.5
2025-03-22,2025,3,Printemps,9.77,0.14
2025-03-23,2025,3,Printemps,7.97,0.15
2025-03-24,2025,3,Printemps,8.11,0.15
2025-03-25,2025,3,Printemps,8.59,0.02
2025-03-26,2025,3,Printemps,9.84,0.0
2025-03-27,2025,3,Printemps,12.11,0.0
2025-03-28,2025,3,Printemps,14.67,0.0
2025-03-29,2025,3,Printemps,15.93,0.0
2025-03-30,2025,3,Printemps,17.04,0.0
2025-03-31,2025,3,Printemps,16.51,0.0
2025-04-01,2025,4,Printemps,14.03,0.01
2025-04-02,2025,4,Printemps,12.98,0.02
2025-04-03,2025,4,Printemps,12.84,0.0
2025-04-04,2025,4,Printemps,13.4,0.04
2025-04-05,2025,4,Printemps,13.68,0.0
2025-04-06,2025,4,Printemps,14.07,0.01
2025-04-07,2025,4,Printemps,15.68,0.0
2025-04-08,2025,4,Printemps,16.47,0.0
2025-04-09,2025,4,Printemps,14.85,0.67
2025-04-10,2025,4,Printemps,15.91,0.08
2025-04-11,2025,4,Printemps,15.1,3.39
2025-04-12,2025,4,Printemps,12.17,9.87
2025-04-13,2025,4,Printemps,11.75,4.72
2025-04-14,2025,4,Printemps,13.67,0.41
2025-04-15,2025,4,Printemps,11.44,0.38
2025-04-16,2025,4,Printemps,11.7,0.0
2025-04-17,2025,4,Printemps,13.47,0.0
2025-04-18,2025,4,Printemps,15.96,0.0
2025-04-19,2025,4,Printemps,15.93,0.01
2025-04-20,2025,4,Printemps,12.19,0.01
2025-04-21,2025,4,Printemps,14.06,0.0
2025-04-22,2025,4,Printemps,17.07,0.0
2025-04-23,2025,4,Printemps,17.65,0.04
2025-04-24,2025,4,Printemps,18.35,0.02
2025-04-25,2025,4,Printemps,16.87,0.31
2025-04-26,2025,4,Printemps,17.44,0.0
2025-04-27,2025,4,Printemps,20.29,0.0
2025-04-28,2025,4,Printemps,20.65,0.0
2025-04-29,2025,4,Printemps,18.66,0.0
2025-04-30,2025,4,Printemps,16.68,0.0
2025-05-01,2025,5,Printemps,16.37,0.28
2025-05-02,2025,5,Printemps,15.93,0.01
2025-05-03,2025,5,Printemps,16.3,0.01
2025-05-04,2025,5,Printemps,16.42,0.05
2025-05-05,2025,5,Printemps,17.3,0.06
2025-05-06,2025,5,Printemps,17.9,0.0
2025-05-07,2025,5,Printemps,18.91,0.0
2025-05-08,2025,5,Printemps,15.69,0.04
2025-05-09,2025,5,Printemps,16.19,0.01
2025-05-10,2025,5,Printemps,14.94,0.0
2025-05-11,2025,5,Printemps,15.86,0.28
2025-05-12,2025,5,Printemps,16.75,0.11
2025-05-13,2025,5,Printemps,14.34,2.64
2025-05-14,2025,5,Printemps,12.31,1.39
2025-05-15,2025,5,Printemps,15.83,0.0
2025-05-16,2025,5,Printemps,18.53,0.0
2025-05-17,2025,5,Printemps,18.71,0.0
2025-05-18,2025,5,Printemps,19.42,0.0
2025-05-19,2025,5,Printemps,21.89,0.0
2025-05-20,2025,5,Printemps,22.3,0.0
2025-05-21,2025,5,Printemps,22.66,0.02
2025-05-22,2025,5,Printemps,21.1,0.02
2025-05-23,2025,5,Printemps,20.77,0.02
2025-05-24,2025,5,Printemps,20.84,0.0
2025-05-25,2025,5,Printemps,22.19,0.05
2025-05-26,2025,5,Printemps,23.02,0.17
2025-05-27,2025,5,Printemps,20.01,0.35
2025-05-28,2025,5,Printemps,21.47,0.14
2025-05-29,2025,5,Printemps,24.35,0.01
2025-05-30,2025,5,Printemps,22.22,0.01
2025-05-31,2025,5,Printemps,24.62,0.0
2025-06-01,2025,6,Été,25.15,0.0
2025-06-02,2025,6,Été,23.86,0.0
2025-06-03,2025,6,Été,22.45,0.0
2025-06-04,2025,6,Été,22.34,0.0
2025-06-05,2025,6,Été,24.13,0.0
2025-06-06,2025,6,Été,26.06,0.0
2025-06-07,2025,6,Été,25.47,0.0
2025-06-08,2025,6,Été,25.95,0.0
2025-06-09,2025,6,Été,27.53,0.0
2025-06-10,2025,6,Été,27.54,0.0
2025-06-11,2025,6,Été,26.86,0.0
2025-06-12,2025,6,Été,26.08,0.0
2025-06-13,2025,6,Été,24.19,0.0
2025-06-14,2025,6,Été,23.57,0.0
2025-06-15,2025,6,Été,24.73,0.02
2025-06-16,2025,6,Été,25.65,0.04
2025-06-17,2025,6,Été,25.39,1.58
2025-06-18,2025,6,Été,25.6,1.12
2025-06-19,2025,6,Été,24.75,1.09
2025-06-20,2025,6,Été,25.56,0.0
2025-06-21,2025,6,Été,27.36,0.0
2025-06-22,2025,6,Été,26.71,0.0
2025-06-23,2025,6,Été,26.96,0.0
2025-06-24,2025,6,Été,26.97,0.0
2025-06-25,2025,6,Été,27.0,0.05
2025-06-26,2025,6,Été,27.65,0.04
2025-06-27,2025,6,Été,27.54,0.08
2025-06-28,2025,6,Été,28.79,0.0
2025-06-29,2025,6,Été,29.67,0.05
2025-06-30,2025,6,Été,29.41,0.59
2025-07-01,2025,7,Été,28.21,1.91
2025-07-02,2025,7,Été,28.18,1.56
2025-07-03,2025,7,Été,28.84,0.07
2025-07-04,2025,7,Été,29.1,0.01
2025-07-05,2025,7,Été,29.01,0.0
2025-07-06,2025,7,Été,28.65,0.0
